,date,Latitude,Longitude,Elevation (m),Type,magAFV-MEAN,magAFV-MAX,magAFV-DELTA,magAFV-SD,sB-MEAN,sB-MAX,sB-DELTA,sB-SD,PT-MEAN,PT-MAX,PT-DELTA,PT-SD,PD-MEAN,PD-MAX,PD-DELTA,PD-SD,PFS-MEAN,PFS-MAX,PFS-DELTA,PFS-SD,FP-MEAN,FP-MAX,FP-DELTA,FP-SD,EF-MEAN,EF-MAX,EF-DELTA,EF-SD,Kp-MEAN,Kp-MAX,Kp-DELTA,Kp-SD,DST-MEAN,DST-MAX,DST-DELTA,DST-SD
135,1992-05-11,2.781,125.407,1797,Stratovolcano,25.97142857142857,31.8,17.6,6.078024428412652,9.171428571428573,13.6,8.899999999999999,3.434488940980053,2663920.0,2663920.0,0.0,,7.2,7.2,0.0,,889.0,889.0,0.0,,11.38,11.38,0.0,,-10.49,-10.49,0.0,,74.44,87.0,34.0,10.56361680486376,-162.56,-9.0,279.0,92.58018146450135
136,1992-07-05,-0.38,100.474,2885,Complex volcano,5.1,5.1,0.0,,0.8,0.8,0.0,,62300.0,62717.0,834.0,589.7270555095806,12.7,13.1,0.7999999999999989,0.5656854249492372,355.0,356.0,2.0,1.4142135623730951,2.9450000000000003,3.0,0.10999999999999988,0.07778174593052013,-0.57,-0.57,0.0,,11.48,20.0,17.0,5.000999900019995,-0.36,5.0,13.0,3.067028964106252
137,1992-07-12,15.13,120.35,1486,Stratovolcano,4.129166666666666,9.2,7.299999999999999,2.1226478883627906,1.7083333333333333,8.4,8.1,1.6218391778596852,22993.208333333332,45987.0,34172.0,10058.877882699342,20.183333333333334,36.0,21.6,6.539622822966678,292.875,315.0,32.0,7.719610825964469,3.137916666666667,6.57,4.53,1.2564614880745422,-0.6604166666666667,0.61,2.7199999999999998,0.7639569710547763,9.6,27.0,20.0,4.183300132670377,14.96,30.0,24.0,7.4915507962859955
138,1992-09-17,61.299,-152.251,3374,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.24,57.0,40.0,8.466994744299774,-14.08,-5.0,28.0,7.404503134354571
139,,-8.108,112.922,3657,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1993-01-14,1.22,-77.37,4276,Complex volcano,8.4,10.5,4.6,1.6926310879810755,3.0200000000000005,4.6,3.5999999999999996,1.3663820841916803,129621.33333333333,181613.0,108509.0,51622.59236290509,11.350000000000001,15.4,8.5,2.920787565024201,450.8333333333333,506.0,102.0,36.21279700142847,4.531666666666667,5.8,2.3099999999999996,0.9243898888816702,1.17,4.15,5.19,2.210689937553433,24.64,47.0,34.0,10.96540012949824,-12.08,7.0,38.0,11.335489990879678
141,1993-01-21,-7.125,128.675,868,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,37.0,30.0,11.478240283248997,-16.64,-4.0,28.0,6.999285677838847
142,1993-02-02,13.257,123.685,2462,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32,50.0,17.0,6.5620118866091675,-49.2,-32.0,51.0,12.110601416389967
143,1993-03-12,-0.171,-78.598,4784,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.24,67.0,54.0,18.102209809854706,-56.72,-15.0,105.0,33.699060323199916
144,1993-04-19,19.421,-155.287,1222,Shield volcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,43.0,30.0,9.219544457292887,-18.36,-7.0,26.0,7.598684096605148
145,1993-06-13,-6.102,105.423,155,Caldera,6.917647058823529,11.9,8.2,2.4922969561525083,3.2176470588235295,5.1,3.9999999999999996,1.200643209969997,202941.125,293886.0,186672.0,61273.8764399914,6.2,8.0,3.3,1.1775681155103794,502.6875,549.0,99.0,35.433917367403794,3.116875,3.93,1.6300000000000003,0.5262663299129064,-0.336875,3.1,5.300000000000001,1.3695386997087742,25.64,40.0,23.0,6.999285677838846,-15.72,-8.0,16.0,4.015802119958933
146,1993-06-23,32.761,130.299,1483,Complex volcano,4.0,5.8,3.0999999999999996,1.2361229712289954,1.7166666666666668,3.2,2.6,0.9600347215943112,20232.25,34544.0,23657.0,6917.555219460537,14.1875,16.8,5.800000000000001,2.118919873088983,283.75,293.0,17.0,5.338539126015656,2.08125,2.71,1.24,0.3944412865958995,0.4033333333333333,1.0,1.22,0.47399015460942506,13.56,27.0,20.0,6.970652767137379,4.4,10.0,11.0,3.13581462037113
147,1993-06-26,15.13,120.35,1486,Stratovolcano,5.066666666666666,5.2,0.2999999999999998,0.15275252316519453,2.966666666666667,3.5,1.0,0.5033222956847166,166511.33333333334,186534.0,39971.0,19985.60367698042,2.733333333333334,2.9,0.2999999999999998,0.15275252316519458,612.0,635.0,43.0,21.656407827707714,1.97,2.07,0.2599999999999998,0.13999999999999987,1.28,1.71,0.86,0.6081118318204309,31.44,43.0,20.0,6.4296189622714035,-14.92,-10.0,9.0,2.361496700541135
148,1993-10-04,15.13,120.35,1486,Stratovolcano,3.925,5.3,2.8,1.0171554763937982,1.155,2.2,1.9000000000000001,0.5175600651640654,55088.75,92134.0,71715.0,22100.468939714,5.425,7.0,2.5999999999999996,0.701033072273379,382.85,404.0,40.0,10.64387642088905,1.5145000000000002,1.87,0.6600000000000001,0.17488266743282782,0.11400000000000002,1.31,2.38,0.7192057022196523,11.4,27.0,27.0,8.631338250816034,-12.88,0.0,20.0,4.944019956809775
149,1994-01-15,-19.532,169.447,361,Stratovolcano,4.885,8.0,5.2,1.2330001920860394,3.3200000000000003,4.9,3.1000000000000005,0.8618218157515294,267616.9,379952.0,209249.0,50654.468636356054,3.2649999999999997,4.3,2.0999999999999996,0.4944694126030446,702.3,754.0,107.0,31.54629013137094,3.1295,4.89,3.1499999999999995,0.693317539462486,0.26949999999999996,1.65,3.45,0.8328231947323577,38.32,50.0,17.0,5.055689863905815,-21.04,-13.0,16.0,3.3724372986511306
150,1994-02-03,-8.108,112.922,3657,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.88,43.0,40.0,14.852945835759316,-17.4,2.0,37.0,12.65240425110316
151,1994-05-29,32.884,131.104,1592,Caldera,6.557894736842105,11.8,8.0,2.6219830895025673,3.7052631578947373,14.6,14.0,4.75890670033109,173484.52631578947,645262.0,594491.0,180282.63128283646,10.236842105263158,28.6,23.0,6.550505538278519,424.2631578947368,594.0,215.0,66.89115711799876,4.015789473684211,11.97,10.46,3.4787518767343903,0.8115789473684211,4.44,5.9,1.5313003303579562,34.52,70.0,67.0,27.111067850603007,-21.88,3.0,71.0,23.880466215437814
152,1994-06-06,2.93,-76.03,5364,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.92,43.0,16.0,5.64889369699944,-21.48,-10.0,25.0,7.165426249242492
153,1994-09-19,-4.271,152.203,688,Pyroclastic shield,3.9642857142857144,5.8,2.9,0.9771285584713096,2.528571428571429,5.1,4.199999999999999,1.4139027120424088,180699.35714285713,265457.0,181864.0,53323.683399819405,4.0285714285714285,4.7,1.3000000000000003,0.41589305472324606,498.2857142857143,539.0,77.0,22.730625127376474,2.005,2.61,1.21,0.3931871740611001,-0.6178571428571429,1.06,3.38,0.9434566442399139,16.08,33.0,26.0,6.2577951388648065,-6.84,-1.0,11.0,3.590264614203248
154,1994-11-03,-8.42,116.47,3726,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.72,40.0,20.0,5.541660400998964,-41.44,-33.0,14.0,3.819685850956856
155,1994-11-22,-7.54,110.446,2910,Stratovolcano,3.612,4.9,3.1000000000000005,0.7661157440839689,1.568,2.8,2.0999999999999996,0.5914107427724549,52419.2,126365.0,96534.0,28922.934109649235,5.7700000000000005,6.9,2.1000000000000005,0.7024560089033651,397.9,414.0,38.0,13.706851490323288,1.845,2.14,0.6000000000000001,0.175768155376463,0.487,1.01,1.09,0.34900015918493665,16.84,27.0,17.0,6.662582082045969,-21.96,-13.0,19.0,6.334298172120834
156,1995-02-04,-19.532,169.447,361,Stratovolcano,4.32,5.5,2.6,0.7626707459098367,2.872,4.4,3.6000000000000005,0.8106170489201422,195473.44,245535.0,96653.0,24975.720536953486,3.04,3.5,1.2000000000000002,0.3696845502136472,601.28,634.0,77.0,21.826054766417744,2.1888,2.72,1.1600000000000001,0.3403223961677123,1.1392,2.68,4.17,0.8994022088772816,38.48,53.0,20.0,4.50111097397076,-35.92,-30.0,14.0,4.019950248448356
157,1995-02-11,36.227,137.587,2455,Stratovolcano,5.436,7.5,4.2,1.0491583928717978,1.32,2.6,2.3000000000000003,0.696419413859206,24909.12,38183.0,30241.0,9456.363251447849,8.284,15.0,9.3,2.303924188567555,343.8,356.0,25.0,6.013872850889571,1.7856,3.18,2.0,0.5192147917769678,-0.754,2.06,3.7800000000000002,0.9962303950392198,6.24,27.0,27.0,7.445804187594514,-10.6,-2.0,15.0,3.9895697345286076
158,1995-04-02,14.95,-24.35,2829,Stratovolcano,4.74,8.8,7.000000000000001,2.4620452202725005,1.2879999999999998,6.2,5.9,1.2316384750945926,37307.32,79033.0,67727.0,19604.436793151355,5.272,12.1,9.2,2.5479599682883562,381.88,395.0,27.0,8.363213098644165,1.3668,3.22,2.4800000000000004,0.6651423406559933,0.6036,3.31,3.85,1.3164468592895548,20.08,47.0,44.0,18.300546439929054,-15.48,-3.0,39.0,12.17620630574236
159,1995-04-07,14.382,-90.601,2569,Complex volcano,7.472,10.7,5.999999999999999,1.834284601690806,1.608,5.5,5.0,1.1026180964716055,27882.36,65372.0,51484.0,18115.27075628,14.944,29.6,23.1,7.992604915378549,332.56,346.0,22.0,6.000555529837772,3.049200000000001,5.98,4.7,1.771486946042787,-0.1416,1.96,4.38,1.1544720293998754,13.96,40.0,37.0,11.248999955551605,-2.4,9.0,26.0,8.640987597877148
160,1995-05-15,-8.77,121.82,1639,Complex volcano,4.5760000000000005,8.3,6.500000000000001,1.7931071728520116,2.012,5.0,4.5,1.2363656417096036,43320.2,97109.0,80951.0,24106.285430360273,17.116,37.4,31.0,10.758201522559428,352.36,371.0,43.0,12.585971025974382,3.6252000000000004,8.12,6.829999999999999,2.070076729656818,-0.11759999999999998,0.92,2.22,0.6045885653345863,14.4,23.0,20.0,5.894913061275798,-0.76,17.0,28.0,7.102112361825882
161,1995-09-06,6.113,124.892,1824,Stratovolcano,9.044,18.5,14.5,4.087794841557813,5.256,12.2,11.399999999999999,3.7643149000404668,166991.76,533467.0,513669.0,195388.29595711033,22.387999999999998,52.7,41.300000000000004,12.567030940785763,392.24,547.0,236.0,92.97144722978125,5.852,10.35,7.72,2.528184460569811,0.8971999999999999,3.38,6.98,1.8243229794456173,41.88,57.0,30.0,11.515641536623132,-29.88,-6.0,48.0,12.728969583853466
162,1996-01-02,54.049,159.443,1513,Stratovolcano,4.172,6.0,5.1,1.1710109592427678,2.172,5.1,4.1,0.9289420505786856,71689.12,92006.0,37789.0,9150.89995719911,7.827999999999999,9.3,3.000000000000001,0.9977140538918621,402.92,423.0,36.0,10.082658379613978,2.3812,3.01,1.1899999999999997,0.3880755940105827,-0.40240000000000004,1.44,3.17,0.783715934932209,12.2,27.0,27.0,8.154753215150045,-1.72,3.0,11.0,2.9653555155045628
163,1996-04-30,19.023,-98.622,5393,Stratovolcano,2.3280000000000003,5.5,5.0,1.3989639023220006,1.372,2.6,2.0,0.5503937984146745,27067.84,57069.0,38102.0,8897.852646753223,9.799999999999999,12.7,5.3999999999999995,1.4396180048887968,370.92,388.0,30.0,7.648093444338487,2.3792,3.04,1.3800000000000001,0.37565409621086254,-0.18959999999999996,0.61,1.85,0.4366108106769689,11.72,17.0,14.0,3.963584236521283,-0.32,7.0,16.0,4.4320800233449456
164,1996-08-10,10.412,123.132,2435,Stratovolcano,6.144000000000001,8.1,5.0,1.4212904934131751,3.424,5.7,4.0,1.1808471535300409,155006.64,230932.0,146238.0,39137.051775225314,8.616,11.7,4.499999999999999,1.352368293032634,385.08,404.0,35.0,8.971807695962577,2.4404,3.03,1.0299999999999998,0.26182818794010704,-0.6668000000000001,1.09,3.41,1.0114623077505163,17.36,27.0,24.0,8.5871997764114,3.52,12.0,21.0,7.188648458971037
165,1996-09-04,31.44,140.051,136,Submarine volcano,3.32,4.9,2.8000000000000003,0.6377042156569664,1.052,2.2,1.8000000000000003,0.3980368492154129,26490.04,39748.0,30663.0,7194.948583786637,7.084,11.0,5.0,1.2824715721345767,333.44,362.0,52.0,18.337302600618955,1.4296,1.88,0.75,0.20586160399647138,0.1864,0.53,0.8200000000000001,0.2269889865169674,5.88,10.0,10.0,2.9342801502242417,-8.16,-3.0,10.0,2.3395156193822118
166,1996-09-27,11.446,-85.515,1394,Stratovolcano,5.352,11.0,9.7,2.0396323198066852,4.324000000000001,14.9,13.9,2.9736733736799903,150771.52,497455.0,415229.0,109693.75974279485,9.196000000000002,24.9,22.799999999999997,5.902293339598318,485.08,676.0,253.0,76.40021814977581,3.9188,11.35,9.549999999999999,2.7273511569530853,0.3044,3.41,6.83,1.4951005540319575,37.96,63.0,40.0,12.156891049935425,-25.48,3.0,53.0,13.687342084324968
167,1996-09-30,64.416,-17.316,1719,Caldera,3.7880000000000007,6.8,6.5,1.7054618142896076,1.6640000000000001,3.8,3.4,1.0765995851135495,65429.96,108887.0,82515.0,26043.529133100736,8.847999999999999,13.5,9.1,3.0734237152292123,418.08,466.0,86.0,25.971009478519186,3.088,4.69,3.33,1.2797721151309192,-0.12040000000000001,1.4,3.03,0.631159514966964,17.28,27.0,24.0,7.3966208500909385,-9.64,0.0,19.0,5.073460357586328
168,1996-12-03,-4.08,145.037,1807,Stratovolcano,8.04,17.4,13.7,3.870400496072725,2.66,11.5,11.2,2.6989195369011405,34659.8,83333.0,74041.0,21124.97958776134,21.192000000000004,52.6,44.800000000000004,11.210520356641197,305.36,356.0,80.0,28.158598449970246,3.5596000000000005,9.23,8.15,2.0317572033423024,-0.18559999999999996,2.98,5.51,1.4213845362884738,20.52,40.0,33.0,12.52038338071163,2.96,29.0,38.0,11.348568191626642
169,1997-01-14,-7.54,110.446,2910,Stratovolcano,3.1272727272727265,4.2,3.4000000000000004,0.9885929482431166,1.3636363636363635,3.8,3.5,1.1086437250491743,94023.36363636363,142475.0,92344.0,29697.613568618533,3.0318181818181817,4.7,2.4000000000000004,0.6505575364447854,495.54545454545456,541.0,98.0,29.832432451511995,1.362727272727273,2.34,1.5,0.4115959856597916,-0.006818181818181807,0.93,2.29,0.49541119394120586,17.2,27.0,20.0,5.873670062235365,-19.08,-14.0,12.0,3.893584466786357
170,1997-04-17,2.781,125.407,1797,Stratovolcano,6.08,12.9,10.4,3.5140195408297505,3.62,8.8,8.0,2.7726341266023544,56870.56,197117.0,170856.0,44009.56187493046,15.716,38.6,34.6,11.619297167499703,355.28,424.0,118.0,37.831336217479816,4.1916,10.61,9.92,3.436640413737424,0.5352,3.38,5.25,1.465378563147876,22.76,50.0,50.0,21.081745658270332,-9.76,14.0,58.0,15.428004839684661
171,1997-06-25,16.72,-62.18,915,Stratovolcano,4.4719999999999995,5.9,4.6000000000000005,1.0064458919054384,1.916,3.9,3.3,0.8754427451295715,63087.36,102642.0,65180.0,19656.802670831286,5.212000000000001,8.4,6.0,1.9155765015611705,385.36,438.0,82.0,20.824424761963215,1.5156,2.35,1.6300000000000001,0.47606967277209894,-0.3268000000000001,0.72,2.0999999999999996,0.5349199317031786,9.56,17.0,10.0,2.5179356624028344,-4.04,5.0,18.0,5.119244735961221
172,1997-07-12,40.659,140.877,1585,Stratovolcano,3.2119999999999997,5.1,3.3999999999999995,0.7579138033664073,1.412,3.2,2.7,0.6759684410779349,51387.0,78601.0,46282.0,13305.052545931565,5.5280000000000005,8.5,4.3,1.0478231402929281,383.04,396.0,26.0,7.368174807915458,1.6224,2.45,1.2000000000000002,0.3098693272978144,0.19879999999999998,1.32,2.3600000000000003,0.4949690225997313,10.48,17.0,10.0,3.392639090737475,-7.52,4.0,19.0,4.950757517794625
173,1997-08-01,16.72,-62.18,915,Stratovolcano,8.272,16.6,13.600000000000001,3.8505973562552605,3.164,7.2,5.800000000000001,1.7143706328173804,128769.6,262693.0,225257.0,61485.57678838184,11.708000000000002,45.8,40.4,10.633082024198503,427.04,475.0,132.0,38.74540833010625,3.7608000000000006,9.18,7.119999999999999,1.9827588523737996,0.7143999999999999,3.09,3.9699999999999998,0.9399427287517752,27.32,43.0,30.0,10.55035544424926,-12.84,21.0,44.0,10.102309966867313
174,1997-09-02,-8.108,112.922,3657,Stratovolcano,2.7399999999999993,4.3,3.5999999999999996,1.0920164833920776,0.7120000000000001,1.7,1.5,0.3971985229915472,21689.92,50159.0,36101.0,9574.642734501029,7.66,9.6,3.8,0.897217922246318,365.16,405.0,69.0,24.12412347285044,1.7775999999999998,2.32,1.0299999999999998,0.291922935035944,0.07800000000000001,0.65,1.23,0.352053499722225,10.64,17.0,14.0,5.219195340279955,-5.8,0.0,13.0,4.725815626252608
175,1997-09-15,37.647,140.281,1728,Stratovolcano,5.024,6.3,3.0,0.7864900931776996,2.4959999999999996,4.0,2.8,0.8672177734956006,93170.24,135464.0,75454.0,20927.930346947036,5.364,6.8,2.3999999999999995,0.7193052203341778,436.88,459.0,40.0,9.580013917874373,1.9639999999999997,2.42,0.8999999999999999,0.2750151510977774,0.5068,2.34,3.7699999999999996,0.9132256019188248,26.76,33.0,16.0,5.584800802177281,-26.4,-19.0,16.0,5.123475382979799
176,1997-11-23,32.884,131.104,1592,Caldera,15.42,26.3,21.1,7.503832354204084,5.984000000000001,18.7,17.7,5.369255069374149,108015.48,425962.0,416526.0,114164.81197634117,15.2,32.3,27.9,7.113133393003864,435.4,524.0,180.0,71.76059735908929,5.9064,14.68,12.92,3.9849340019628934,0.41480000000000017,6.34,13.91,3.9806721794189484,47.2,73.0,43.0,11.379806676741042,-38.4,-2.0,87.0,24.44722206441187
177,1997-12-26,16.72,-62.18,915,Stratovolcano,5.092,8.1,5.8,1.523132736610087,1.9920000000000002,3.9,3.5,1.1037511796898187,41198.32,57193.0,29411.0,9361.620909863846,9.732000000000001,12.6,6.199999999999999,2.1202829999790125,306.36,335.0,53.0,16.142284018481813,1.6696,2.5,1.54,0.4901061109596574,-0.5004000000000001,0.95,2.19,0.5460271666013209,2.8,10.0,10.0,3.968626966596886,4.84,12.0,14.0,2.910899059282773
178,1998-04-28,19.421,-155.287,1222,Shield volcano,4.547999999999999,5.8,2.3,0.6910861017268398,2.86,4.1,2.4999999999999996,0.7245688373094719,132651.08,225040.0,125607.0,28995.968851893875,4.348,5.1,1.4999999999999996,0.3629967860280124,468.96,500.0,69.0,18.577495346072176,1.8688000000000002,2.33,0.9100000000000001,0.20813297031785552,0.5128,2.55,3.61,0.8329091587122012,24.72,40.0,27.0,9.365361712181755,-26.64,-14.0,22.0,5.559376463837169
179,,-7.93,112.308,1731,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1998-10-30,12.702,-87.004,1745,Stratovolcano,5.796,8.4,5.5,1.292439553712281,2.9960000000000004,5.3,4.1,1.1137324633860683,228460.56,308556.0,136205.0,37214.2543535404,4.268,5.5,2.8,0.85231058501777,575.2,613.0,67.0,15.705625319186328,2.6788,3.37,1.55,0.4083740115792548,-1.0824,0.63,3.9299999999999997,1.0957580329008163,24.56,33.0,16.0,4.646504062195577,-7.48,1.0,22.0,5.759918980911682
181,1999-01-20,16.72,-62.18,915,Stratovolcano,4.876,5.7,2.4000000000000004,0.6098360435395731,1.6680000000000001,3.9,3.5,0.9961258287318258,71777.64,130661.0,92476.0,30366.605040021623,5.563999999999998,8.1,4.3999999999999995,1.082774214691133,370.56,388.0,37.0,9.861879469283057,1.5267999999999997,2.21,1.18,0.3069435344380678,-0.43560000000000004,0.69,2.57,0.6874595745690554,9.64,20.0,17.0,6.284106937345991,-19.04,-12.0,12.0,2.5409971795865234
182,1999-05-21,14.473,-90.88,3763,Stratovolcano,3.1080000000000005,3.9,1.7999999999999998,0.3978274332756184,2.06,3.0,1.6,0.4681523968396047,103980.8,137058.0,68005.0,16242.729571000888,2.336,2.8,0.7999999999999998,0.23252240035460373,521.32,571.0,98.0,25.366841874121157,1.2792,1.72,0.77,0.1577688182119648,0.0872,1.41,2.55,0.6875410290787501,19.2,27.0,14.0,4.123105625617661,-1.4,8.0,20.0,5.880759588125784
183,1999-08-15,56.653,161.36,3283,Stratovolcano,4.04,7.2,5.7,1.6119346554166931,1.7080000000000002,3.4,2.9,0.7549392911574634,24544.52,51817.0,40622.0,9449.784076545524,12.660000000000002,19.4,15.099999999999998,3.712366720391005,328.12,352.0,39.0,11.215019690872891,2.8271999999999995,4.54,3.65,0.887090374952481,-0.2808,1.08,2.6900000000000004,0.7673706188450707,10.84,17.0,7.0,2.32163735324878,6.24,14.0,13.0,3.4190641994557516
184,1999-10-05,-0.171,-78.598,4784,Stratovolcano,5.92,9.4,6.6000000000000005,1.7131841699011814,3.7520000000000007,6.8,5.3,1.2533687938246003,167262.04,229297.0,95308.0,26164.572283719834,7.5,9.0,4.7,1.2469963913339925,435.88,471.0,65.0,20.658573684227736,2.7008000000000005,3.46,1.69,0.39197066216746373,0.562,2.44,4.27,1.074627842557599,30.72,37.0,24.0,7.59670981412348,-18.64,-3.0,30.0,9.232551110067032
185,1999-10-16,-1.467,-78.442,5023,Stratovolcano,4.592,7.6,4.8,0.9703607576566562,3.216,5.3,3.9,0.9181866186493172,307751.4,535540.0,327344.0,70941.2670106993,1.9160000000000001,2.6,1.0,0.25768197453450253,693.72,724.0,53.0,14.31060213035543,1.8403999999999998,2.5,1.04,0.278604857579093,0.17080000000000006,3.04,5.17,1.5560578395419624,40.84,50.0,23.0,7.738862965578341,-45.8,-28.0,39.0,10.242883708539635
186,2000-06-27,34.094,139.526,775,Stratovolcano,10.408,15.4,10.2,3.3428929587010914,3.3120000000000003,9.8,9.200000000000001,2.484169881469462,47577.36,186081.0,172446.0,40726.216791603256,6.064,10.9,6.800000000000001,1.4594176920950357,511.24,561.0,109.0,33.63069034874743,3.2207999999999997,5.61,3.47,0.9215472496477503,2.5348,4.82,5.62,1.4180506572991907,44.44,60.0,33.0,9.954396013822235,-36.92,8.0,83.0,24.606774135049342
187,2000-07-27,-8.108,112.922,3657,Stratovolcano,7.315999999999999,11.5,9.7,2.3265998080174137,2.7119999999999997,8.8,8.100000000000001,1.5551848764696756,51401.92,108476.0,88981.0,22568.42352698419,11.212,24.8,22.7,6.904305420050111,366.32,400.0,73.0,21.694315691750532,3.0084,7.34,6.89,2.102333386184662,1.4192000000000002,3.32,4.859999999999999,1.5310288479755478,32.32,47.0,27.0,9.0448880590088,-27.68,-7.0,36.0,11.96425230983254
188,2000-08-23,10.463,-84.703,1670,Stratovolcano,5.108,6.0,2.6,0.6383050472409986,1.3039999999999998,3.8,3.5,1.02,,,,,,,,,310.44,334.0,44.0,13.586390249069105,,,,,-0.6484000000000001,0.87,1.9700000000000002,0.46471927009755043,5.64,13.0,13.0,4.897958758503383,-7.44,7.0,33.0,11.064507821558685
189,2000-11-03,19.421,-155.287,1222,Shield volcano,3.1959999999999997,4.0,2.3,0.48603840726153874,1.256,2.6,2.2,0.6124268663821556,45755.52,59387.0,31427.0,9060.380184811967,4.9879999999999995,6.4,2.5000000000000004,0.6359507318443256,366.72,392.0,39.0,13.352652670287403,1.3552000000000002,1.98,0.9099999999999999,0.22622113075484349,0.013600000000000008,1.37,2.41,0.5367252556010383,8.52,27.0,27.0,7.3999999999999995,-11.2,3.0,23.0,7.205322107072429
190,,-7.54,110.446,2910,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2001-05-14,37.748,14.999,3320,Stratovolcano,6.627999999999999,10.5,8.6,2.5446872761369588,2.888,7.1,6.199999999999999,1.3763841518025892,172382.12,371601.0,287651.0,101377.01516464831,6.34,9.5,6.0,2.1256371593791195,550.28,614.0,116.0,30.378885211058464,3.5343999999999998,6.29,4.390000000000001,1.2388572691530424,1.0959999999999999,3.81,4.37,1.1603124579181248,37.48,53.0,30.0,10.630616162763097,-26.96,-10.0,38.0,12.115692303785202
192,2001-07-26,37.748,14.999,3320,Stratovolcano,6.0760000000000005,9.5,7.2,1.6781140207586214,3.424,6.0,4.7,1.2248401256218433,262223.2,414002.0,211626.0,52311.909935342,5.139999999999999,7.7,4.300000000000001,1.207959712352472,546.6,582.0,118.0,33.456439340332274,2.8728000000000002,3.64,1.5300000000000002,0.40167897629823746,0.8747999999999999,2.6,4.46,1.3041987323001558,34.12,43.0,20.0,7.14912582068605,-12.16,8.0,34.0,10.382998924524006
193,2001-08-05,-7.54,110.446,2910,Stratovolcano,4.332,6.2,3.8000000000000003,1.0687687620185513,1.656,3.4,3.0,0.8607554821202128,66248.24,107258.0,75239.0,21367.044069625856,3.8680000000000003,5.4,2.7,0.7531710739710247,388.12,426.0,71.0,20.441624201613728,1.0876,1.73,1.03,0.295540183393054,0.6636,1.72,2.61,0.7905687825863098,17.12,23.0,10.0,3.6207733980463344,-3.6,5.0,22.0,7.702813338860896
194,2001-10-20,38.789,15.213,924,Stratovolcano,7.207999999999999,9.7,4.999999999999999,1.3105088070414992,1.712,4.1,3.8,1.024418534258988,58871.0,89188.0,54521.0,20552.73302020926,6.927272727272726,9.3,3.500000000000001,0.9371135567164839,317.68,348.0,56.0,19.39871129740324,1.3945454545454543,1.76,0.55,0.14848324056024884,0.5376000000000001,2.51,4.27,1.5300334419003179,18.88,33.0,26.0,9.479451460923254,-19.08,8.0,65.0,24.096887765850592
195,2002-01-03,2.781,125.407,1797,Stratovolcano,5.852,7.9,3.5,1.0669739140828765,2.24,3.7,3.2,0.9050782654923641,64517.76,108242.0,78043.0,19970.469714222214,4.124,5.1,1.8999999999999995,0.47017727153347877,402.72,429.0,69.0,20.737486186453104,1.3908,1.99,1.0899999999999999,0.2819710387019679,0.4432,1.83,2.85,0.7917844824613998,18.88,27.0,20.0,7.061161377563892,-15.72,-8.0,12.0,3.3105890714493698
196,2002-01-17,-1.52,29.25,3470,Stratovolcano,4.728,5.8,2.6999999999999997,0.7908434316179994,1.6920000000000002,3.4,2.9,0.8415858046965067,73475.79166666667,108579.0,75420.0,25172.851514866026,5.3374999999999995,6.7,2.1000000000000005,0.41263996307972256,369.44,388.0,32.0,10.388615563843594,1.545,1.85,0.5900000000000001,0.15789374522953306,-0.29640000000000005,0.96,2.8899999999999997,0.9616473712680063,9.6,27.0,27.0,6.519202405202649,-5.0,6.0,21.0,5.958187643906492
197,2002-08-28,37.748,14.999,3320,Stratovolcano,10.508000000000003,12.2,5.999999999999999,1.4882652093405038,3.444,6.6,5.1,1.2887590930814028,129381.96,251012.0,187838.0,53641.16706370833,10.044,13.6,7.8,2.53,406.32,453.0,74.0,15.353392676104741,3.3544,4.54,2.71,0.8611914227781572,-0.6312,2.36,5.26,1.4683162692916898,27.32,37.0,17.0,5.201922721455981,-23.96,-12.0,33.0,10.925810419979532
198,2002-11-03,-0.077,-77.656,3562,Stratovolcano,9.392,11.4,5.1000000000000005,1.4218298069740978,4.452000000000001,7.0,5.4,1.281964638097843,160748.32,190157.0,72719.0,22266.835912630242,7.492000000000001,11.9,6.4,1.363182550749043,459.96,478.0,38.0,9.108055043019155,3.1155999999999993,5.35,3.01,0.6519846623962867,1.0428000000000002,3.01,4.87,1.150222876953274,39.52,50.0,20.0,6.384355879804947,-47.0,-23.0,42.0,13.13709759929237
